"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","ScanDirectionFlag","EdgeOfFlightLine","Classification","Synthetic","KeyPoint","Withheld","Overlap","ScanAngleRank","UserData","PointSourceId","Red","Green","Blue","ClusterID"
572277.762,4498585.756,36.945,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,45312.000,47872.000,10.000
572277.761,4498585.752,36.948,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,45824.000,48384.000,10.000
572279.454,4498584.909,36.357,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,9472.000,7424.000,0.000
572280.145,4498585.031,36.220,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,9728.000,7936.000,0.000
572277.917,4498586.499,37.041,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,50688.000,45568.000,40960.000,10.000
572277.912,4498586.473,37.026,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,40448.000,33024.000,10.000
572277.910,4498586.464,37.025,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,39168.000,33280.000,10.000
572278.053,4498585.654,36.870,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47360.000,25344.000,23040.000,0.000
572278.043,4498585.648,36.871,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,51200.000,16640.000,16128.000,0.000
572278.027,4498585.652,36.876,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,50176.000,15104.000,14336.000,0.000
572278.039,4498585.632,36.870,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,50944.000,16640.000,15616.000,0.000
572278.023,4498585.636,36.874,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48384.000,13312.000,11776.000,0.000
572278.036,4498585.616,36.867,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48896.000,21504.000,19456.000,0.000
572278.268,4498585.346,36.762,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48640.000,14080.000,11008.000,11.000
572277.724,4498585.538,36.915,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,41728.000,46592.000,0.000
572277.730,4498585.536,36.911,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,18944.000,23040.000,0.000
572278.281,4498585.342,36.757,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,12800.000,9472.000,11.000
572278.297,4498585.348,36.755,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,45824.000,12544.000,9472.000,11.000
572278.293,4498585.342,36.754,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,47360.000,12544.000,9472.000,11.000
572277.659,4498585.328,37.279,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46336.000,17408.000,17152.000,0.000
572277.658,4498585.321,37.278,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47360.000,17408.000,17408.000,0.000
572278.324,4498585.337,36.746,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,14080.000,8704.000,11.000
572278.034,4498585.540,36.854,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,21760.000,18432.000,0.000
572279.165,4498584.774,36.417,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,10240.000,8448.000,0.000
572277.902,4498586.411,37.018,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,42240.000,39680.000,10.000
572277.858,4498586.181,36.991,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46592.000,41216.000,42752.000,10.000
572278.282,4498585.346,36.757,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,8704.000,5376.000,11.000
572278.289,4498585.344,36.756,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,45568.000,11008.000,7680.000,11.000
572278.309,4498585.344,36.750,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,9216.000,5888.000,11.000
572278.315,4498585.340,36.749,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,43520.000,9728.000,7168.000,11.000
572278.348,4498585.332,36.739,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,44288.000,9984.000,7424.000,11.000
572278.427,4498585.321,36.715,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,44800.000,10240.000,6912.000,11.000
572277.841,4498586.098,36.996,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,44288.000,47616.000,10.000
572277.693,4498585.421,37.293,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,23296.000,24832.000,0.000
572284.029,4498584.419,35.075,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,16896.000,15616.000,12.000
572284.007,4498584.420,35.078,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,15616.000,14592.000,12.000
572285.880,4498583.937,35.068,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,29440.000,28160.000,0.000
572284.151,4498584.860,35.105,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,52736.000,59136.000,12.000
572284.156,4498584.887,35.107,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,52480.000,59392.000,12.000
572284.155,4498584.903,35.110,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,52480.000,58880.000,12.000
572284.156,4498584.934,35.114,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,51712.000,58880.000,12.000
572284.157,4498584.949,35.115,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,51712.000,58624.000,12.000
572284.158,4498584.964,35.117,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,51712.000,59136.000,12.000
572284.156,4498584.921,35.121,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48640.000,44288.000,41984.000,12.000
572284.011,4498584.184,35.028,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,49408.000,45056.000,42752.000,12.000
572284.011,4498584.195,35.031,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,46848.000,41984.000,39168.000,12.000
572283.976,4498584.057,35.009,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46336.000,41472.000,37888.000,12.000
572283.977,4498584.066,35.010,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,40448.000,37376.000,12.000
572283.994,4498584.123,35.022,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,38144.000,35328.000,12.000
572284.845,4498584.023,34.578,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,64256.000,64256.000,63744.000,13.000
572284.847,4498584.031,34.579,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,64256.000,64256.000,64256.000,13.000
572284.851,4498584.043,34.580,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,64256.000,64256.000,64000.000,13.000
572284.854,4498584.050,34.580,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,64256.000,64256.000,64256.000,13.000
572284.855,4498584.058,34.581,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,64256.000,64256.000,64256.000,13.000
572284.856,4498584.045,34.572,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,64768.000,64768.000,64768.000,13.000
572284.858,4498584.053,34.572,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,64256.000,64256.000,64256.000,13.000
572284.860,4498584.060,34.573,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,61184.000,60672.000,62208.000,13.000
572284.862,4498584.069,34.573,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,60416.000,60928.000,62720.000,13.000
572284.863,4498584.078,34.575,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,54528.000,54272.000,57600.000,13.000
572284.866,4498584.079,34.568,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,59904.000,59904.000,60416.000,13.000
572285.193,4498583.929,34.468,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,58880.000,59904.000,59648.000,14.000
572285.159,4498583.868,34.463,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,56832.000,58368.000,61696.000,14.000
572285.161,4498583.875,34.463,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,55808.000,57600.000,59904.000,14.000
572285.151,4498583.873,34.458,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,51712.000,55296.000,62464.000,14.000
572285.145,4498583.868,34.450,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46848.000,51200.000,56576.000,14.000
572285.140,4498583.880,34.451,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48640.000,52480.000,59648.000,14.000
572285.139,4498583.890,34.452,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47104.000,51456.000,58112.000,14.000
572285.138,4498583.871,34.444,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,61440.000,62720.000,63488.000,14.000
572285.141,4498583.881,34.445,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,62464.000,64512.000,64768.000,14.000
572285.130,4498583.870,34.436,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,61952.000,62720.000,63232.000,14.000
572285.133,4498583.876,34.436,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,59904.000,60928.000,61696.000,14.000
572284.163,4498584.812,35.137,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,41472.000,38144.000,12.000
572284.172,4498584.894,35.143,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,41472.000,35840.000,12.000
572284.100,4498584.553,35.095,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,48640.000,46592.000,42496.000,12.000
572284.129,4498584.690,35.113,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,41472.000,35840.000,12.000
572284.164,4498584.897,35.138,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47616.000,42752.000,39680.000,12.000
572284.097,4498584.566,35.094,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46592.000,43008.000,37632.000,12.000
572284.165,4498584.904,35.133,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48128.000,41984.000,39936.000,12.000
572284.167,4498584.914,35.134,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46848.000,40960.000,38912.000,12.000
572284.169,4498584.931,35.137,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46336.000,41728.000,38912.000,12.000
572284.173,4498584.940,35.137,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,41472.000,38912.000,12.000
572284.175,4498584.950,35.139,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46592.000,41728.000,38144.000,12.000
572284.177,4498584.961,35.140,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46336.000,41472.000,38144.000,12.000
572284.179,4498584.977,35.142,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46592.000,41984.000,38656.000,12.000
572284.182,4498584.985,35.142,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46592.000,41728.000,38144.000,12.000
572284.186,4498584.994,35.143,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47360.000,42240.000,38912.000,12.000
572284.189,4498585.002,35.143,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46848.000,41984.000,38656.000,12.000
572284.197,4498585.012,35.140,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47360.000,41472.000,39168.000,12.000
572284.198,4498585.023,35.142,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47104.000,41472.000,38144.000,12.000
572284.161,4498584.890,35.122,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47872.000,42240.000,39168.000,12.000
572284.166,4498584.903,35.123,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46848.000,41728.000,39168.000,12.000
572284.163,4498584.919,35.128,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47360.000,42496.000,39680.000,12.000
572284.163,4498584.932,35.130,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47872.000,42496.000,40192.000,12.000
572284.165,4498584.942,35.131,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47360.000,42240.000,39424.000,12.000
572284.161,4498584.960,35.135,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,40448.000,38144.000,12.000
572284.167,4498584.972,35.136,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46848.000,41472.000,38400.000,12.000
572284.171,4498584.979,35.135,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,40704.000,37376.000,12.000
572284.175,4498584.987,35.136,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,40960.000,37376.000,12.000
572284.182,4498584.990,35.133,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46336.000,40704.000,37632.000,12.000
572284.189,4498585.001,35.132,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45824.000,39680.000,37120.000,12.000
572284.191,4498585.012,35.133,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,39936.000,37376.000,12.000
572284.198,4498585.030,35.134,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45568.000,41472.000,39680.000,12.000
572284.035,4498584.292,35.045,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48896.000,44032.000,40448.000,12.000
572284.150,4498584.885,35.118,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46848.000,41216.000,38144.000,12.000
572284.155,4498584.892,35.117,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47616.000,42496.000,39936.000,12.000
572283.979,4498584.034,35.006,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,39680.000,35328.000,12.000
572285.881,4498583.929,35.067,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,28416.000,27136.000,0.000
572284.003,4498584.127,35.022,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48384.000,44032.000,40960.000,12.000
572284.007,4498584.141,35.024,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,50176.000,45824.000,42752.000,12.000
572284.009,4498584.149,35.024,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48896.000,44544.000,40448.000,12.000
572284.012,4498584.163,35.026,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,50944.000,45824.000,42752.000,12.000
572284.154,4498584.923,35.111,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47360.000,48896.000,52480.000,12.000
572284.048,4498584.288,35.050,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,46080.000,42496.000,38656.000,12.000
572284.049,4498584.297,35.051,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,46592.000,42496.000,38144.000,12.000
572284.058,4498584.362,35.067,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,44544.000,41984.000,36864.000,12.000
572284.072,4498584.418,35.073,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,44032.000,39168.000,34816.000,12.000
572284.075,4498584.434,35.076,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,39680.000,34816.000,12.000
572284.093,4498584.509,35.089,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,44032.000,41728.000,36352.000,12.000
572284.097,4498584.524,35.091,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,46336.000,43264.000,39424.000,12.000
572284.097,4498584.534,35.092,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,45312.000,41472.000,37120.000,12.000
572284.137,4498584.734,35.120,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,45824.000,43776.000,39168.000,12.000
572284.139,4498584.747,35.121,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,46848.000,43520.000,39424.000,12.000
572284.141,4498584.756,35.122,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,44288.000,40448.000,35328.000,12.000
572284.145,4498584.770,35.123,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,43776.000,39936.000,35328.000,12.000
572284.149,4498584.784,35.124,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,43776.000,39936.000,35840.000,12.000
572284.153,4498584.798,35.125,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,43776.000,39680.000,36096.000,12.000
572283.991,4498584.038,35.011,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,43008.000,37120.000,12.000
572284.009,4498584.111,35.023,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,44800.000,40704.000,35840.000,12.000
572284.011,4498584.120,35.024,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,46848.000,43264.000,38400.000,12.000
572284.013,4498584.133,35.025,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,46336.000,43008.000,37632.000,12.000
572284.015,4498584.147,35.028,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47616.000,43520.000,40192.000,12.000
572284.018,4498584.155,35.028,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,47616.000,44032.000,39680.000,12.000
572284.020,4498584.170,35.031,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48128.000,44032.000,40704.000,12.000
572284.021,4498584.179,35.032,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,47360.000,44032.000,40448.000,12.000
572284.023,4498584.194,35.035,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47872.000,44032.000,41472.000,12.000
572284.026,4498584.208,35.037,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46848.000,42752.000,40192.000,12.000
572284.028,4498584.216,35.038,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47104.000,43520.000,40704.000,12.000
572284.048,4498584.304,35.050,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,37376.000,33024.000,12.000
572284.052,4498584.324,35.053,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,38144.000,33792.000,12.000
572284.051,4498584.334,35.055,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,44288.000,39168.000,35584.000,12.000
572284.051,4498584.345,35.059,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,45056.000,39936.000,36096.000,12.000
572284.054,4498584.352,35.060,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,38656.000,34304.000,12.000
572284.056,4498584.359,35.060,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,39680.000,34560.000,12.000
572284.058,4498584.372,35.062,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,38400.000,33536.000,12.000
572284.059,4498584.381,35.064,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,38144.000,34560.000,12.000
572284.061,4498584.390,35.067,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,44544.000,39424.000,34560.000,12.000
572284.065,4498584.410,35.068,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,37120.000,32768.000,12.000
572284.067,4498584.417,35.068,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,38144.000,32256.000,12.000
572284.070,4498584.426,35.070,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,47360.000,43008.000,38144.000,12.000
572284.070,4498584.434,35.071,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,39424.000,34304.000,12.000
572284.080,4498584.469,35.077,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,44544.000,40704.000,36864.000,12.000
